station_id,station_name,latitude,longitude,elevation_m
3323,"ESPERANZA,                              ",-999,-999,-999
3324,"NUERE DE JULIO,                         ",-999,-999,-999
3325,"VICTORICA,                              ",-999,-999,-999
3326,"VILLA DOLORES,                          ",-999,-999,-999
3327,"FORTIN MERCEDES,                        ",-999,-999,-999
3328,"TACAAGLE,                               ",-999,-999,-999
3331,"VICTORIA,                               ",-999,-999,-999
3333,"CORONEL MOLDES,                         ",-999,-999,-999
3532,FLINDERS I. (PATS RIVER)                ,-40.1,148,10
5347,ANDROS TOWN       &                     ,24.7,-77.8,2
5419,ZITKOVICI                               ,52.2,27.9,138
5432,BARANOVICI                              ,53.1,26,194
5530,PADRE RECORDS REM                       ,-15.8,-56.1,140
6077,"BARCELOS,                               ",-0.1,-62.9,40
11267,PUNTA ARENAS/TOWNVILLE                  ,-53.2,-70.9,8
12724,MORONI/HAHAYA                           ,-11.5,43.3,29
13370,"KINGISEPP, ESTONIA                      ",58.3,22.5,7
13736,ST GIRONS                               ,43,1.1,417
13785,MONT DE MARSAN                          ,43.9,-0.5,62
13823,LE_PUY/LOUDES_(AUT)                     ,45.1,3.8,833
13963,BREHAT                                  ,48.9,-3,36
14203,AUGSBERG                                ,48.4,10.8,477
14517,WILHELMSHAVN/MARIENSIE                  ,53.5,8,5
14518,HAMBURG/FINKENWERD                      ,53.5,9.8,13
14530,HAMBURG STADT                           ,53.6,10,22
14542,UECKERMUNDE                             ,53.8,14.1,7
14550,LUBECK                                  ,53.9,10.7,13
14554,ST. MICHAELISDONN                       ,54,9.1,41
14560,NEUMUNSTER/WASBEK                       ,54.1,9.9,21
14571,DEUTSCH BUCHT                           ,54.2,7.4,3
14587,PUTTGARTEN                              ,54.5,11.2,3
14594,FEHMARNBOLT                             ,54.6,11.1,4
14600,FORSCHUNGS/NORDSEE                      ,54.7,7.2,25
14603,FLENSBURG/SCHAEFERHAUS                  ,54.8,9.4,43
14604,FLENSBURG/MEIERWIK                      ,54.8,9.5,27
14691,ZAKINTHOS AIRPORT &                     ,37.8,20.9,3
14785,SONDRES STROMFJORD                      ,67,-50.8,57
14913,BALIEM NEW                              ,-4.1,139,1615
15657,BUSHEHR                                 ,29.8,55.7,8
15980,SCURO_MOUNTAIN                          ,39.3,16.4,1720
16095,TERMINILLO_MOUNTAIN                     ,42.5,13,1875
16129,CAPE_MELE                               ,44,8.2,221
16140,CIMONE_MOUNTAIN                         ,44.2,10.7,2173
16575,GHOR_EL_SAFI                            ,31,35.5,350
17376,GARIAT-EL-SHARGHIA                      ,30.4,13.6,500
17437,TANGIER                                 ,35.8,-5.8,73
17896,"TUXPAN, VER.                            ",21,-97.4,28
17907,"MATLAPA, S.L.P.                         ",21.3,-98.7,133
18053,"SANTA ROSALIA, B.C.                     ",27.3,-112.3,17
18124,"ALTAR, SON.                             ",30.7,-111.7,397
18128,"PUNTA PENASCO, SON.                     ",31.3,-113.6,48
18252,"MATAD, EASTERN                          ",48.9,115.6,884
18358,HADATYN                                 ,49.5,107.2,762
18635,NEW PLYMOUTH                            ,-39.1,174.1,58
18743,KAISINA                                 ,13,7.7,517
19207,MINA QABOOS                             ,23.6,58.5,7
19544,CHOTA                                   ,-6.6,-78.7,425
19681,ZGORZELEC                               ,51.2,15,218
19841,SANTA CRUZ DAS FLORES                   ,39.5,-31.1,39
21350,UST-KHAYRUZOVO                          ,57.1,156.8,8
22315,"DAWADMI,                                ",24.5,44.6,990
22354,SIMENTI           &                     ,13.1,-13.3,52
23590,HMEMIM                                  ,35.7,35.9,46
44331,"ADEN KHORMAKSAR, DEM.                   ",25.3,51.6,3
44333,AMANGEL                                 ,50.1,65.2,142
60233,AWS: ELAINE   (8911)                    ,-83.2,174.5,60
60234,AWS: GILL     (8925)                    ,-80,-179,55
60235,AWS: BYRD (8903)                        ,-80,-120,1530
60236,AWS: SCHWERDTFEGER (8924)               ,-79.9,169.8,60
60237,VOSTOK                                  ,-78.5,106.9,3420
60238,LITTLE  AMERICA V                       ,-78.2,-161.9,45
60239,KOMSOMOLSKAYA                           ,-78.1,97.5,3540
60240,BASE GENERAL BELGRANO II                ,-77.9,-34.6,-999
60241,BELGRANO                                ,-77.9,-34.5,55
60242,WILLIAMS FIELD                          ,-77.9,117,8
60243,AWS: WHITLOCK (8913) FRANKLIN           ,-76.2,168.7,274
60244,SIPLE                                   ,-76,-84.3,1054
60245,AWS: MANUELA (8922)                     ,-74.9,163.6,80
60246,RUSSKAYA                                ,-74.7,136.9,100
60247,ASUKA                                   ,-71.5,24.1,931
60248,AWS: URANUS GL   (8920)                 ,-71.4,-68.9,780
60249,FOSSIL BLUFF                            ,-71.3,-68.3,55
60250,MIZUHO (JAPAN)                          ,-70.85,42.25,2230
60251,NOVOLAZAREVSKAJA/LAZREV-1/61            ,-70.8,11.8,87
60252,"GEORG VON NEUMAYER, FRG ANT..           ",-70.6,-8.4,40
60253,PIONERSKAYA                             ,-69.7,95.5,2700
60254,LENINGRAD SKAJA                         ,-69.5,159.4,300
60255,PROGRESS                                ,-69.4,76.4,64
60256,CAMP CHARCOT                            ,-69.4,139,2400
60257,SYOWA                                   ,-69,39.6,15
60258,MARGUERITE BAY                          ,-68.2,-67,9
60259,GENERAL SAN MARTIN B.E.                 ,-68.1,-67.1,4
60260,ADELAIDE IS.                            ,-67.8,-68.9,25
60261,MOLODEZHNAYA                            ,-67.7,45.9,40
60262,ROTHERA POINT                           ,-67.6,-68.1,15
60263,MAWSON                                  ,-67.6,62.9,16
60264,LOUBET COAST                            ,-66.9,-66.8,7
60265,"DUMONT D'URVILLE, FRANCE ANT.           ",-66.7,140,43
60266,MIRNYJ                                  ,-66.6,93,30
60267,OAZIS                                   ,-66.3,100.7,28
60268,ARGENTINE ISLAND (FARADAY)              ,-65.3,-64.3,9
60269,FARADAY (ARGENTINE IS.) U.K.            ,-65.3,-64.3,9
60270,TENIENTE B. MATIENZO B.A.               ,-65,-60.1,32
60271,DEST. NAVAL ALMIRANTE BROWN             ,-64.9,-62.9,7
60272,DEST. NAVAL MELCHIOR                    ,-64.3,-63,8
60273,B. A. VICECOMODORO MARAMBIO             ,-64.2,-56.7,198
60274,PETREL                                  ,-63.5,-57.3,18
60275,ESPERANZA B.E.                          ,-63.4,-57,8
60276,B.A. BERNARDO O'HIGGINS                 ,-63.3,-57.9,10
60277,DECEPTION ISLAND SOUTH SHETLAN          ,-63,-60.6,8
60278,DEST. NAVAL TENIENTE CAMARA             ,-62.6,-60,20
60279,B.A. ARTURO PRAT                        ,-62.5,-59.7,5
60280,B.A. ARTURO PRAT                        ,-62.5,-59.7,5
60281,CENTRO MET. ANTARTICO                   ,-62.4,-58.9,10
60282,CENT.MET.ANT.PDTE.ED.FREI               ,-62.3,-58.9,10
60283,BELLINGSHAUSEN/FREI                     ,-62.2,-58.9,16
60284,DINAMET-URUGUAY                         ,-62.2,-58.8,10
60285,"TENIENTE JUBANY E. C., ARG.             ",-62.2,-58.6,4
60286,ADMIRALITY BAY                          ,-62.1,-58.4,9
60287,SIGNEY ISLAND SOUTH ORKNEY ISL          ,-60.7,-45.6,7
60288,SIGNY ISLAND                            ,-60.7,-45.6,6
